GBIF;faunaeur;Catalogue;AlgaeBase;Limnological_Rank;Kingdom;Phylum;Subphylum;Class;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Feeding;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
2217982;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Crangonyctidae;NA;NA;Crangonyx;NA;pseudogracilis;Crangonyx pseudogracilis;Bousfield 1958;;C_pseudogracilis;specie;NA;NA;NA;Gammaridae;6;C_pseudogracilis;6;NA;NA;6;0.585
4424;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Crangonyctidae;NA;NA;NA;NA;NA;Crangonyctidae;NA;NA;Crangonyctidae;family;NA;NA;NA;Gammaridae;6;NA;NA;NA;NA;NA;NA
4416980;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Gammaridae;NA;NA;Gammarus;NA;fossarum;Gammarus fossarum;Koch 1836;;G_fossarum;specie;NA;NA;NA;Gammaridae;6;NA;NA;NA;2;NA;NA
2219867;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Gammaridae;NA;NA;Gammarus;NA;lacustris;Gammarus lacustris;G.O.Sars 1863;NA;G_lacustris;specie;1;1;1;Gammaridae;6;NA;NA;NA;NA;7.33;0.517
2219853;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Gammaridae;NA;NA;Gammarus;NA;pulex;Gammarus pulex;Linnaeus 1758;;G_pulex;specie;NA;NA;NA;Gammaridae;6;G_pulex;8;NA;2;7;0.464
4434;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Gammaridae;NA;NA;NA;NA;NA;Gammaridae;NA;NA;Gammaridae;family;NA;NA;NA;Gammaridae;6;NA;NA;NA;NA;NA;NA
3254505;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Niphargidae;NA;NA;NA;NA;NA;Niphargidae;NA;NA;Niphargidae;family;NA;NA;NA;Gammaridae;6;NA;NA;NA;NA;NA;NA
4405305;urn:lsid:faunaeur.org:taxname:267979;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Crustacea;Malacostraca;Amphipoda;Niphargidae;NA;NA;Niphargus;NA;NA;Niphargus;NA;Detritivori;Niphargus;genus;NA;NA;NA;Gammaridae;6;NA;NA;NA;4;NA;NA
4469860;urn:lsid:faunaeur.org:taxname:119351;urn:lsid:catalogueoflife.org:taxon:58883972-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;Agabinae;Agabini;Agabus;Gaurodytes;bipustulatus;Agabus (Gaurodytes) bipustulatus;Linnaeus 1767;Predatori;A_bipustulatus;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;4.3;5;NA;NA
4469878;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;Agabinae;Agabini;Agabus;NA;guttatus;Agabus guttatus;Paykull 1798;NA;A_guttatus;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;4.3;4;NA;NA
1037928;urn:lsid:faunaeur.org:taxname:119275;urn:lsid:catalogueoflife.org:taxon:48f3c1f3-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;Agabinae;Agabini;Agabus;NA;NA;Agabus;NA;Predatori;Agabus;genus;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;4.3;5;NA;NA
8402570;urn:lsid:faunaeur.org:taxname:119019;urn:lsid:catalogueoflife.org:taxon:724e9ab7-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;Hydroporinae;Hydroporini;Hydroporus;NA;foveolatus;Hydroporus foveolatus;Heer 1839;Predatori;H_foveolatus;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;NA;NA;NA
fe_118888;urn:lsid:faunaeur.org:taxname:118888;eol.org/pages/2649846;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;Hydroporinae;NA;NA;NA;NA;Hydroporinae;NA;Predatori;Hydroporinae;subfamily;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;NA;NA;NA
4470120;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;NA;NA;Deronectes;NA;platynotus;Deronectes platynotus;Germar 1834;NA;D_platynotus;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;3;NA;NA
7824;urn:lsid:faunaeur.org:taxname:11011;urn:lsid:catalogueoflife.org:taxon:e5c55a05-e319-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;NA;NA;NA;NA;NA;Dytiscidae;NA;Predatori;Dytiscidae;family;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;NA;NA;NA
1038118;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;NA;NA;Oreodytes;NA;sanmarki;Oreodytes sanmarki;C.R.Sahlberg,1826;NA;O_sanmarki;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;3;NA;NA
4469793;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Dytiscidae;NA;NA;Platambus;NA;maculatus;Platambus maculatus;Linnaeus 1758;NA;P_maculatus;specie;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;3;NA;NA
4427707;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Elmis;NA;aenea;Elmis aenea;Müller 1806;NA;E_aenea;specie;NA;NA;3;Elmidae;6;E_aenea;7;4.7;3;6;0.307
4427714;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Elmis;NA;latreillei;Elmis latreillei;Bedel 1878;NA;E_latreillei;specie;NA;NA;NA;Elmidae;6;NA;NA;NA;4;NA;NA
4427700;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Elmis;NA;maugetii;Elmis maugetii;Latreille 1802;NA;E_maugetii;specie;NA;NA;NA;Elmidae;6;NA;NA;NA;3;NA;NA
1033468;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Elmis;NA;NA;Elmis;NA;NA;Elmis;specie;NA;NA;NA;Elmidae;6;NA;NA;NA;NA;NA;NA
4427742;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Esolus;NA;angustatus;Esolus angustatus;Müller 1821;NA;E_angustatus;specie;NA;NA;NA;Elmidae;6;NA;NA;NA;3;NA;NA
4427738;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Esolus;NA;parallelepipedus;Esolus parallelepipedus;Müller 1806;NA;E_parallelepipedus;specie;NA;NA;NA;Elmidae;6;E_parallelepipedus;8;NA;NA;7;0.307
4427727;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Limnius;NA;perrisi;Limnius perrisi;Dufour 1843;NA;L_perrisi;specie;NA;NA;NA;Elmidae;6;NA;NA;NA;4;NA;NA
4427719;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Limnius;NA;volckmari;Limnius volckmari;Panzer 1793;NA;L_volckmari;specie;NA;NA;3;Elmidae;6;L_volckmari;6;5.6;NA;6;0.39
7826;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;NA;NA;NA;Elmidae;NA;NA;Elmidae;family;NA;NA;NA;Elmidae;6;NA;NA;NA;NA;NA;NA
1033643;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Oulimnius;NA;NA;Oulimnius;NA;NA;Oulimnius;genus;NA;NA;NA;Elmidae;6;Oulimnius;6;NA;NA;4;0.329
4427688;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Elmidae;NA;NA;Oulimnius;NA;tuberculatus;Oulimnius tuberculatus;Müller 1806;NA;O_tuberculatus;specie;NA;NA;NA;Elmidae;6;NA;NA;4.9;NA;4;0.329
9646;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Gyrinidae;NA;NA;NA;NA;NA;Gyrinidae;NA;NA;Gyrinidae;family;NA;NA;NA;Gyrinidae;3;Gyrinidae;6;NA;NA;NA;NA
6984;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Haliplidae;NA;NA;NA;NA;NA;Haliplidae;NA;NA;Haliplidae;family;NA;NA;NA;Haliplidae;6;NA;NA;NA;NA;NA;NA
5748088;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;Hydraena;NA;gracilis;Hydraena gracilis;Germar 1823;NA;H_gracilis;specie;NA;NA;NA;Hydrophilidae;6;H_gracilis;7;5.1;2;8;0.096
1039107;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;Hydraena;NA;NA;Hydraena;NA;NA;Hydraena;genus;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;2;NA;NA
5748058;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;Hydraena;NA;palustris;Hydraena palustris;Erichson 1837;NA;H_palustris;specie;NA;NA;NA;Hydrophilidae;6;NA;NA;5;2;NA;NA
5748171;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;Hydraena;NA;riparia;Hydraena riparia;Kugelann 1794;NA;H_riparia;specie;NA;NA;NA;Hydrophilidae;6;NA;NA;5.4;3;NA;NA
4448316;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;Limnebius;NA;truncatellus;Limnebius truncatellus;Thunberg 1794;NA;L_truncatellus;specie;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;NA;8;0.096
7829;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydraenidae;NA;NA;NA;NA;NA;Hydraenidae;NA;NA;Hydraenidae;family;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;NA;NA;NA
1034063;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;Anacaena;NA;globula;Anacaena globula;Paykull 1798;NA;A_globula;specie;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;4;NA;NA
1034345;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;Laccobius;NA;NA;Laccobius;NA;NA;Laccobius;genus;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;NA;NA;NA
7830;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;NA;NA;NA;Hydrophilidae;NA;NA;Hydrophilidae;family;NA;NA;NA;Hydrophilidae;6;NA;NA;NA;NA;NA;NA
1470;urn:lsid:faunaeur.org:taxname:10993;urn:lsid:catalogueoflife.org:taxon:3cfabe8c-6ae5-11e5-9d43-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;NA;NA;NA;NA;NA;NA;Coleoptera;NA;Predatori;Coleoptera;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4748;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Noteridae;NA;NA;NA;NA;NA;Noteridae;NA;NA;Noteridae;family;NA;NA;NA;Dytiscidae;6;Dytiscidae;6;NA;NA;NA;NA
1161912;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Scirtidae;NA;NA;Elodes;NA;NA;Elodes;NA;NA;Elodes;genus;NA;NA;NA;Scirtidae;6;Scirtidae;7;5.1;3;NA;NA
7849;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Scirtidae;NA;NA;NA;NA;NA;Scirtidae;NA;NA;Scirtidae;family;NA;NA;NA;Scirtidae;6;Scirtidae;7;NA;NA;NA;NA
7854;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Coleoptera;Staphylinidae;NA;NA;NA;NA;NA;Staphylinidae;NA;NA;Staphylinidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1501514;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Athericidae;NA;NA;Atherix;NA;ibis;Atherix ibis;Fabricius 1798;NA;A_ibis;specie;NA;NA;NA;NA;NA;Atherix;6;NA;3;NA;NA
1501505;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Athericidae;NA;NA;Atherix;NA;NA;Atherix;NA;NA;Atherix;genus;NA;NA;NA;NA;NA;Atherix;6;NA;NA;NA;NA
1630056;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Blephariceridae;NA;NA;Liponeura ;NA;NA;Liponeura;NA;NA;Liponeura;genus;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
1637599;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Ceratopogonidae;NA;NA;Bezzia;NA;NA;Bezzia;NA;NA;Bezzia;genus;NA;NA;NA;NA;NA;Ceratopogonidae;7;NA;5;NA;NA
1635616;urn:lsid:faunaeur.org:taxname:131196;urn:lsid:catalogueoflife.org:taxon:4a9f427c-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Ceratopogonidae;NA;NA;Dasyhelea;NA;NA;Dasyhelea;NA;Detritivori;Dasyhelea;genus;NA;NA;NA;NA;NA;Ceratopogonidae;7;NA;NA;NA;NA
3340;urn:lsid:faunaeur.org:taxname:11644;urn:lsid:catalogueoflife.org:taxon:e5b790b5-e319-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Ceratopogonidae;NA;NA;NA;NA;NA;Ceratopogonidae;NA;Detritivori;Ceratopogonidae;family;NA;NA;NA;NA;NA;Ceratopogonidae;7;NA;NA;NA;NA
1446357;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Chironomini;Dicrotendipes;NA;NA;Dicrotendipes;NA;NA;Dicrotendipes;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446479;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Chironomini;Dicrotendipes;NA;nervosus;Dicrotendipes nervosus;Staeger 1839;NA;D_nervosus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446404;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Chironomini;Dicrotendipes;NA;tritomus;Dicrotendipes tritomus;Thienemann & Kieffer 1916;NA;D_tritomus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446158;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Chironomini;Endochironomus;NA;dispar;Endochironomus dispar;Meigen 1830;NA;E_dispar;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455710;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Chironomini;Polypedilum;NA;NA;Polypedilum;NA;Detritivori;Polypedilum;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1448033;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Chironomus;NA;NA;Chironomus;NA;NA;Chironomus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452630;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Diamesa;NA;cinerella;Diamesa cinerella;Meigen 1835;Detritivori;D_cinerella;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452638;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Diamesa;NA;latitarsis;Diamesa latitarsis;Goetghebeuer 1921;Detritivori;D_latitarsis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
8545211;urn:lsid:faunaeur.org:taxname:409115;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Diamesa;NA;NA;Diamesa;NA;Detritivori;Diamesa;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455604;urn:lsid:faunaeur.org:taxname:406916;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Paracladopelma;NA;NA;Paracladopelma;NA;Detritivori;Paracladopelma;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445509;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;NA;Potthastia;NA;NA;Potthastia;NA;NA;Potthastia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1453087;urn:lsid:faunaeur.org:taxname:407896;urn:lsid:catalogueoflife.org:taxon:4a9b6e76-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Cladotanytarsus;NA;NA;Cladotanytarsus;NA;Detritivori;Cladotanytarsus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1449165;urn:lsid:faunaeur.org:taxname:407798;urn:lsid:catalogueoflife.org:taxon:70ba8aa6-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;apposita;Micropsectra apposita;Walker 1856;NA;M_apposita;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1449214;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;contracta;Micropsectra contracta;Reiss 1965;NA;M_contracta;specie cf.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1449019;urn:lsid:faunaeur.org:taxname:407766;urn:lsid:catalogueoflife.org:taxon:4a9edb0c-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;NA;Micropsectra;NA;Detritivori;Micropsectra;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1449058;urn:lsid:faunaeur.org:taxname:407867;urn:lsid:catalogueoflife.org:taxon:70bc6d56-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;radialis;Micropsectra radialis;Goetghebuer 1939;NA;M_radialis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
gr1_1449019;urn:lsid:faunaeur.org:taxname:407766;urn:lsid:catalogueoflife.org:taxon:4a9edb0c-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;spur big;Micropsectra;NA;NA;M_spur_big;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
gr2_1449019;urn:lsid:faunaeur.org:taxname:407766;urn:lsid:catalogueoflife.org:taxon:4a9edb0c-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Micropsectra;NA;spur small;Micropsectra;NA;NA;M_spur_small;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
err_1451718;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;NA;NA;NA;Tanytarsini;NA;NA;Tanytarsini;tribe;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1456376;urn:lsid:faunaeur.org:taxname:407783;urn:lsid:catalogueoflife.org:taxon:70bac861-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Neozavrelia;NA;fuldensis;Neozavrelia fuldensis;Fitttkau 1954;Detritivori;N_fuldensis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1456357;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Neozavrelia;NA;NA;Neozavrelia;NA;NA;Neozavrelia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1450610;urn:lsid:faunaeur.org:taxname:407733;urn:lsid:catalogueoflife.org:taxon:70bae313-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Paratanytarsus;NA;austriacus;Paratanytarsus austriacus;Kieffer 1924;Detritivori;P_austriacus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1450575;urn:lsid:faunaeur.org:taxname:407761;urn:lsid:catalogueoflife.org:taxon:6a58a318-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Paratanytarsus;NA;laccophilus;Paratanytarsus laccophilus;Edwards 1929;Detritivori;P_laccophilus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1450500;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Paratanytarsus;NA;NA;Paratanytarsus;NA;NA;Paratanytarsus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1452161;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Tanytarsus;NA;lugens;Tanytarsus lugens;Thienemann & Kieffer 1916;NA;T_lugens;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1451718;urn:lsid:faunaeur.org:taxname:406860;urn:lsid:catalogueoflife.org:taxon:4a9f069d-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Tanytarsus;NA;NA;Tanytarsus;NA;Detritivori;Tanytarsus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
1451848;urn:lsid:faunaeur.org:taxname:407673;urn:lsid:catalogueoflife.org:taxon:6a611174-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Chironominae;Tanytarsini;Tanytarsus;NA;niger;Tanytarsus niger;Soegaard Andersen 1937;Detritivori;T_niger;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;5;NA;NA
tribe_1447076;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;NA;NA;NA;Diamesini;NA;NA;Diamesini;tribe;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447076;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pagastia;NA;NA;Pagastia;NA;NA;Pagastia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447089;urn:lsid:faunaeur.org:taxname:454977;urn:lsid:catalogueoflife.org:taxon:70af1da7-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pagastia;NA;orientalis;Pagastia orientalis;Chernovskii 1949;Detritivori;P_orientalis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
fe_409187;urn:lsid:faunaeur.org:taxname:409187;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pseudodiamesa;(Pseudodiamesa);NA;Pseudodiamesa_Sub;NA;Detritivori;Pseudodiamesa_Sub;subgenus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455688;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pseudodiamesa;NA;branickii;Pseudodiamesa branickii;Nowicki 1873;NA;P_branickii;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;3;NA;NA
1455682;urn:lsid:faunaeur.org:taxname:409184;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pseudodiamesa;NA;NA;Pseudodiamesa;NA;Detritivori;Pseudodiamesa;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
